Tag,Player,Elo,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6,LeadPokemon,TurnCount,Result,Pokemon 1 Move 1,Pokemon 1 Move 2,Pokemon 1 Move 3,Pokemon 1 Move 4,Pokemon 2 Move 1,Pokemon 2 Move 2,Pokemon 2 Move 3,Pokemon 2 Move 4,Pokemon 3 Move 1,Pokemon 3 Move 2,Pokemon 3 Move 3,Pokemon 3 Move 4,Pokemon 4 Move 1,Pokemon 4 Move 2,Pokemon 4 Move 3,Pokemon 4 Move 4,Pokemon 5 Move 1,Pokemon 5 Move 2,Pokemon 5 Move 3,Pokemon 5 Move 4,Pokemon 6 Move 1,Pokemon 6 Move 2,Pokemon 6 Move 3,Pokemon 6 Move 4,Weather-Rain,Weather-Sand,Avg_HP,Avg_Attack,Avg_Special Attack,Avg_Defense,Avg_Special Defense,Avg_Speed,Lead_HP,Lead_Attack,Lead_Special Attack,Lead_Defense,Lead_Special Defense,Lead_Speed,Has_Normal,Has_Fighting,Has_Flying,Has_Poison,Has_Ground,Has_Rock,Has_Bug,Has_Ghost,Has_Steel,Has_Fire,Has_Water,Has_Grass,Has_Electric,Has_Psychic,Has_Ice,Has_Dragon,Has_Dark
770181349,VerlisifySetsSuck,1321,Thundurus-Therian,Politoed,Tentacruel,Garchomp,Ferrothorn,Latios,Politoed,27,lose,Hidden Power,Focus Blast,,,Scald,Endeavor,Ice Beam,,Scald,Rapid Spin,Protect,,Earthquake,,,,Spikes,Stealth Rock,,,,,,,0,1,85.16666666666666,94.0,86.0,96.50000000000001,101.83333333333333,83.83333333333333,90.0,75.0,75.0,90.0,100.0,70.0,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False
772944942,Moonscales,1371,Scizor,Magnezone,Landorus-Therian,Starmie,Dragonite,Garchomp,Scizor,16,win,Bullet Punch,U-turn,Swords Dance,,Thunderbolt,,,,Earthquake,U-turn,,,,,,,,,,,Stealth Rock,Outrage,,,0,0,81.33333333333333,114.0,96.66666666666666,95.0,86.66666666666667,85.5,70.0,130.0,100.0,55.0,80.0,65.0,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
773276623,Coyohma,1461,Politoed,Jirachi,Ferrothorn,Kyurem-Black,Keldeo-Resolute,Breloom,Politoed,22,win,Scald,,,,Psychic,Thunder,,,Power Whip,Gyro Ball,,,Freeze Shock,Outrage,Substitute,,Icy Wind,Surf,,,Spore,Low Sweep,,,0,0,90.0,106.83333333333334,96.0,92.16666666666667,92.66666666666667,77.16666666666667,90.0,75.0,75.0,90.0,100.0,70.0,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
774357890,bad big bratt,1513,Tyranitar,Rotom-Wash,Ferrothorn,Garchomp,Latios,Lucario,Garchomp,11,lose,,,,,,,,,Power Whip,,,,Earthquake,,,,Surf,,,,Extreme Speed,Close Combat,,,0,0,80.33333333333334,103.83333333333333,98.83333333333333,96.50000000000001,98.0,78.16666666666666,108.0,130.0,95.0,80.0,85.0,102.0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
774365068,phosphor display,1347,Excadrill,Tyranitar,Gastrodon,Tangrowth,Skarmory,Hydreigon,Tangrowth,10,win,,,,,Crunch,Stealth Rock,,,,,,,Sleep Talk,Hidden Power,,,Spikes,,,,,,,,0,0,96.33333333333333,106.16666666666666,98.83333333333333,85.33333333333333,76.16666666666666,67.66666666666666,100.0,100.0,125.0,110.0,50.0,50.0,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,True
777250272,Shamrodia,1273,Machamp,Tyranitar,Sableye,Jirachi,Heatran,Forretress,Machamp,13,win,Bullet Punch,Dynamic Punch,Ice Punch,Payback,,,,,Will-O-Wisp,Foul Play,,,Fire Punch,Iron Head,,,Fire Blast,,,,,,,,0,0,84.33333333333334,103.16666666666667,101.83333333333333,85.83333333333334,86.00000000000001,63.83333333333333,90.0,130.0,80.0,65.0,85.0,55.0,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True
777474691,Toshayi,1428,Tyranitar,Infernape,Gastrodon,Landorus-Therian,Reuniclus,Ferrothorn,Tyranitar,18,lose,Crunch,Fire Punch,,,,,,,Scald,Toxic,,,U-turn,,,,Calm Mind,Focus Blast,,,Stealth Rock,Protect,,,1,0,93.33333333333333,104.16666666666667,90.83333333333333,95.83333333333333,89.0,58.166666666666664,100.0,134.0,110.0,95.0,100.0,61.0,False,False,False,False,True,True,False,False,False,True,True,True,False,True,False,False,False
777483760,KuraiTenshi26,1387,Politoed,Landorus-Therian,Volcarona,Ferrothorn,Starmie,Toxicroak,Landorus-Therian,21,win,,,,,U-turn,,,,Hidden Power,Quiver Dance,Hurricane,,,,,,Rapid Spin,Thunder,Ice Beam,,Ice Punch,,,,0,0,80.16666666666667,92.50000000000001,85.16666666666667,95.0,91.83333333333333,80.16666666666667,89.0,145.0,90.0,105.0,80.0,91.0,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False
778249492,Prof. Fouge,1312,Politoed,Keldeo,Weavile,Celebi,Thundurus-Therian,Excadrill,Celebi,36,win,Hydro Pump,Ice Beam,,,Hidden Power,,,,Low Kick,Punishment,Ice Shard,,Baton Pass,Nasty Plot,,,Agility,Hidden Power,Nasty Plot,,Earthquake,Rapid Spin,Rock Tomb,,0,1,90.0,101.16666666666667,76.66666666666667,93.16666666666667,86.66666666666666,98.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True
779136081,Berserk75,1311,Heatran,Excadrill,Rotom-Wash,Tangrowth,Sableye,Dragonite,Sableye,17,win,Stealth Rock,,,,Rapid Spin,,,,,,,,Sleep Powder,,,,Will-O-Wisp,Recover,Taunt,,Dragon Dance,Fire Punch,Outrage,Extreme Speed,0,0,82.0,99.83333333333333,94.66666666666666,93.33333333333333,82.16666666666667,71.83333333333334,50.0,75.0,75.0,65.0,65.0,50.0,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,True
780413222,u1412036,1342,Kyurem-Black,Magnezone,Terrakion,Dragonite,Latios,Scizor,Terrakion,19,lose,,,,,,,,,,,,,,,,,,,,,Acrobatics,Superpower,Swords Dance,,0,0,87.83333333333333,120.5,96.66666666666667,101.16666666666669,93.33333333333333,86.33333333333333,91.0,129.0,90.0,72.0,90.0,108.0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
780868359,RNG cant' stop me,1366,Politoed,Gliscor,Scizor,Tornadus,Ferrothorn,Tentacruel,Scizor,34,win,Toxic,Hydro Pump,Perish Song,Protect,Earthquake,Toxic,,,Pursuit,U-turn,Superpower,,Hurricane,,,,Protect,Gyro Ball,,,Scald,Toxic,Rapid Spin,,0,1,77.99999999999999,96.50000000000001,94.33333333333333,74.83333333333333,95.16666666666667,76.83333333333334,70.0,130.0,100.0,55.0,80.0,65.0,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False
782537589,RedWarrior34215,1331,Mamoswine,Latios,Scizor,Kyurem-Black,Salamence,Magnezone,Magnezone,18,win,Ice Shard,,,,Psychic,,,,Bullet Punch,,,,Ice Beam,,,,Fire Blast,,,,Thunderbolt,,,,0,0,91.66666666666666,120.83333333333334,92.5,102.5,85.0,85.0,70.0,70.0,115.0,130.0,90.0,60.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
782735424,Bidoofy boi,1347,Breloom,Excadrill,Garchomp,Espeon,Gyarados,Volcarona,Excadrill,13,lose,Spore,Focus Punch,,,Rapid Spin,Stealth Rock,Toxic,,Outrage,,,,,,,,Dragon Dance,,,,,,,,0,0,87.16666666666667,107.5,73.16666666666667,85.83333333333334,85.0,91.83333333333333,110.0,135.0,60.0,50.0,65.0,88.0,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False
785077690,cov,1512,Tyranitar,Gliscor,Starmie,Heatran,Skarmory,Gastrodon-East,Heatran,70,lose,Crunch,,,,Swords Dance,Facade,Earthquake,Protect,Thunder Wave,Recover,,,Lava Plume,Stealth Rock,Protect,,Struggle,,,,Ice Beam,Recover,,,0,0,83.66666666666667,92.83333333333331,105.66666666666666,83.66666666666667,86.33333333333334,76.16666666666667,91.0,90.0,106.0,130.0,106.0,77.0,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False
785192167,aNoT-New,1329,Politoed,Ferrothorn,Tentacruel,Thundurus-Therian,Gyarados,Toxicroak,Ferrothorn,34,lose,Scald,Protect,,,Stealth Rock,Leech Seed,Gyro Ball,,Toxic,Rapid Spin,Toxic Spikes,,Volt Switch,Hidden Power,,,Thunder,,,,Swords Dance,,,,0,1,83.5,95.83333333333333,80.83333333333333,85.83333333333333,96.83333333333333,76.16666666666667,74.0,94.0,131.0,54.0,116.0,20.0,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False
785958020,A Naughty Boy,1361,Aerodactyl,Magnezone,Gyarados,Salamence,Latios,Kyurem-Black,Aerodactyl,18,lose,Taunt,,,,Flash Cannon,,,,Dragon Dance,,,,,,,,Trick,Draco Meteor,Psyshock,,,,,,0,0,90.83333333333333,115.83333333333333,86.5,101.66666666666667,90.83333333333334,96.0,80.0,105.0,65.0,60.0,75.0,130.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
786154914,AVGNmasterr,1382,Terrakion,Thundurus-Therian,Starmie,Latias,Donphan,Volcarona,Terrakion,3,lose,Stone Edge,Stealth Rock,,,,,,,,,,,,,,,,,,,,,,,0,0,80.83333333333333,94.83333333333333,86.66666666666666,103.66666666666667,91.66666666666667,97.33333333333333,91.0,129.0,90.0,72.0,90.0,108.0,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,True,False
787676477,bluritdracheee,1447,Hippowdon,Terrakion,Xatu,Jirachi,Latios,Rotom-Wash,Rotom-Wash,28,win,Slack Off,,,,Close Combat,,,,U-turn,,,,U-turn,,,,Draco Meteor,,,,Hydro Pump,Will-O-Wisp,Volt Switch,,0,0,82.33333333333333,95.16666666666667,94.16666666666666,95.00000000000001,91.49999999999999,90.99999999999999,50.0,65.0,107.0,105.0,107.0,86.0,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,True,False
791669575,120gitanes/day,1381,Dragonite,Jirachi,Excadrill,Salamence,Breloom,Tornadus,Dragonite,22,lose,Superpower,Draco Meteor,Extreme Speed,,Thunder,Stealth Rock,Hidden Power,,Earthquake,,,,Fire Blast,,,,Spore,Mach Punch,Bullet Seed,Focus Punch,Icy Wind,Hurricane,,,0,0,89.16666666666667,124.83333333333334,80.83333333333334,90.83333333333333,80.83333333333333,91.5,91.0,134.0,95.0,100.0,100.0,80.0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
791982900,Quick,1372,Rotom-Wash,Excadrill,Landorus-Therian,Latios,Infernape,Tyranitar,Rotom-Wash,40,lose,Volt Switch,,,,,,,,Earthquake,U-turn,Struggle,,Draco Meteor,Surf,,,Thunder Punch,Close Combat,,,Pursuit,Stealth Rock,,,1,0,84.16666666666667,112.16666666666666,86.33333333333333,98.16666666666666,88.83333333333333,90.66666666666667,50.0,65.0,107.0,105.0,107.0,86.0,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False
793357349,tree32,1364,Politoed,Jirachi,Toxicroak,Starmie,Scizor,Garchomp,Politoed,29,win,Hydro Pump,Ice Beam,,,,,,,Drain Punch,Ice Punch,Substitute,,Scald,,,,Bullet Punch,U-turn,Superpower,,Earthquake,Outrage,,,0,0,85.16666666666667,102.66666666666667,86.66666666666666,85.16666666666667,85.83333333333334,89.5,90.0,75.0,75.0,90.0,100.0,70.0,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False
794444484,pitch es ♪,1313,Tyranitar,Gliscor,Heatran,Ferrothorn,Slowbro,Alakazam,Heatran,3,lose,,,,,,,,,,,,,,,,,,,,,,,,,1,0,81.66666666666667,89.66666666666666,104.49999999999999,93.16666666666667,93.66666666666667,67.16666666666667,91.0,90.0,106.0,130.0,106.0,77.0,False,False,False,False,True,True,False,False,False,True,True,True,False,True,False,False,False
798260907,LeoShakur,1362,Politoed,Ferrothorn,Tornadus,Kyurem,Excadrill,Latios,Politoed,30,lose,Scald,Protect,,,Stealth Rock,Gyro Ball,,,Hurricane,,,,Ice Beam,Draco Meteor,,,,,,,Draco Meteor,Surf,,,0,0,92.99999999999999,106.5,84.33333333333333,96.5,93.5,82.33333333333333,90.0,75.0,75.0,90.0,100.0,70.0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False
798367208,Ejthewolf︻デ┳═ー,1362,Tyranitar,Landorus-Therian,Garchomp,Latios,Jirachi,Keldeo-Resolute,Landorus-Therian,15,lose,Superpower,,,,Stealth Rock,,,,,,,,Draco Meteor,Hidden Power,,,Iron Head,,,,,,,,1,0,94.66666666666667,111.83333333333334,94.16666666666667,106.50000000000001,94.16666666666667,95.33333333333333,89.0,145.0,90.0,105.0,80.0,91.0,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False
800055246,pitches ♪,1326,Tyranitar,Ferrothorn,Landorus-Therian,Heatran,Latios,Keldeo,Keldeo,33,lose,Crunch,Pursuit,Stealth Rock,,,,,,Earthquake,,,,Will-O-Wisp,Magma Storm,,,Draco Meteor,Dragon Pulse,Surf,Sleep Talk,Scald,Protect,Toxic,,1,0,87.5,104.16666666666667,101.16666666666666,107.16666666666667,100.33333333333333,77.83333333333333,91.0,72.0,90.0,129.0,90.0,108.0,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False
802855511,RWTH,1383,Ferrothorn,Keldeo,Tornadus,Excadrill,Toxicroak,Politoed,Tornadus,29,lose,Stealth Rock,Leech Seed,,,,,,,Hurricane,,,,Swords Dance,Earthquake,,,Ice Punch,Substitute,,,Scald,Toxic,,,0,0,87.83333333333333,99.5,81.83333333333333,89.0,86.0,80.33333333333333,79.0,115.0,70.0,125.0,80.0,111.0,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False
802946375,Cry_A7X,1372,Terrakion,Breloom,Keldeo,Tyranitar,Jirachi,Latios,Tyranitar,27,win,Close Combat,Stone Edge,Substitute,,,,,,Secret Sword,,,,Superpower,Ice Beam,Stealth Rock,,U-turn,Iron Head,,,Draco Meteor,,,,0,0,87.0,109.16666666666667,91.66666666666667,97.66666666666667,91.66666666666667,92.83333333333333,100.0,134.0,110.0,95.0,100.0,61.0,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False
804100590,chacho bratt,1321,Rotom-Wash,Skarmory,Gliscor,Alakazam,Tyranitar,Amoonguss,Rotom-Wash,41,win,Hydro Pump,Volt Switch,,,Roost,Brave Bird,,,Earthquake,Ice Fang,Protect,Taunt,Substitute,Psychic,Focus Blast,,Pursuit,,,,Stun Spore,Spore,,,1,0,76.5,84.83333333333334,99.5,84.16666666666667,86.16666666666666,77.0,50.0,65.0,107.0,105.0,107.0,86.0,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False
804412668,Horror Gallery,1377,Tyranitar,Garchomp,Skarmory,Slowking,Mienshao,Latios,Mienshao,22,lose,,,,,,,,,,,,,Slack Off,Fire Blast,Scald,,High Jump Kick,U-turn,,,Surf,,,,0,0,85.5,105.66666666666667,94.16666666666666,90.0,89.16666666666666,79.66666666666666,65.0,125.0,60.0,95.0,60.0,105.0,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
805027025,gengaster,1378,Tyranitar,Slowking,Garchomp,Skarmory,Hydreigon,Alakazam,Skarmory,51,lose,Pursuit,,,,Fire Blast,Psyshock,Scald,,Stealth Rock,Dragon Claw,,,Roost,Taunt,Whirlwind,Spikes,Draco Meteor,,,,,,,,1,0,85.83333333333334,95.66666666666666,93.33333333333333,95.83333333333333,90.0,80.16666666666666,65.0,80.0,140.0,40.0,70.0,70.0,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True
805444668,Lancer MK,1322,Reuniclus,Tyranitar,Rotom-Wash,Landorus-Therian,Gastrodon,Excadrill,Rotom-Wash,29,lose,Psyshock,,,,Ice Beam,Fire Blast,,,Volt Switch,,,,Earthquake,U-turn,,,Toxic,Ice Beam,,,Swords Dance,Earthquake,,,1,0,95.0,104.5,85.0,95.33333333333331,86.5,65.83333333333333,50.0,65.0,107.0,105.0,107.0,86.0,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False
805871523,dfdsfdfdafa,1375,Tyranitar,Landorus-Therian,Heatran,Mew,Breloom,Starmie,Landorus-Therian,31,lose,Crunch,Pursuit,Stealth Rock,,Earthquake,U-turn,,,Toxic,Lava Plume,,,Ice Beam,Soft-Boiled,Will-O-Wisp,,Protect,Spore,,,Rapid Spin,Psyshock,Recover,,1,0,83.33333333333333,112.33333333333334,95.16666666666667,98.33333333333334,88.50000000000001,85.66666666666667,89.0,145.0,90.0,105.0,80.0,91.0,False,False,False,False,True,True,False,False,False,True,True,True,False,True,False,False,False
806248301,KKapas,1299,Feraligatr,Garchomp,Jirachi,Politoed,Amoonguss,Landorus-Therian,Jirachi,19,win,Aqua Jet,,,,,,,,U-turn,Ice Punch,,,,,,,Stun Spore,Spore,Hidden Power,,Earthquake,Stealth Rock,U-turn,,0,0,97.66666666666666,106.66666666666669,88.33333333333334,89.83333333333334,88.0,78.5,100.0,100.0,100.0,100.0,100.0,100.0,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False
806514238,Olden Polynice,1398,Amoonguss,Garchomp,Latios,Tyranitar,Gallade,Skarmory,Gallade,31,win,Spore,,,,Stealth Rock,Dragon Tail,,,Draco Meteor,,,,,,,,Close Combat,Swords Dance,Shadow Sneak,,Roost,Spikes,Whirlwind,,0,0,89.16666666666666,107.33333333333333,93.33333333333333,82.5,93.33333333333334,75.5,68.0,125.0,65.0,65.0,115.0,80.0,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False
807585505,Hawk Harrelson,1318,Tyranitar,Landorus-Therian,Garchomp,Rotom-Wash,Scizor,Amoonguss,Amoonguss,18,win,Crunch,Stealth Rock,,,Hidden Power,Earthquake,U-turn,,Earthquake,,,,Volt Switch,,,,,,,,Spore,Hidden Power,,,1,0,88.5,114.83333333333334,95.33333333333334,87.50000000000001,88.66666666666666,72.5,114.0,85.0,70.0,85.0,80.0,30.0,False,False,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False
807693212,Call me Fouge,1407,Magnezone,Salamence,Kyurem-Black,Jirachi,Alakazam,Garchomp,Jirachi,10,lose,,,,,Earthquake,,,,Fusion Bolt,Ice Beam,,,U-turn,,,,,,,,,,,,0,0,92.16666666666667,109.16666666666667,89.16666666666667,112.5,88.33333333333334,96.16666666666667,100.0,100.0,100.0,100.0,100.0,100.0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False
808666616,Manyo Maash,1420,Tyranitar,Rotom-Wash,Heatran,Garchomp,Amoonguss,Landorus-Therian,Garchomp,18,lose,Crunch,,,,Hydro Pump,Will-O-Wisp,,,Magma Storm,Protect,,,Fire Blast,,,,,,,,Hidden Power,Earthquake,,,1,0,91.99999999999999,108.16666666666667,96.33333333333333,100.0,93.0,74.5,108.0,130.0,95.0,80.0,85.0,102.0,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False
809909309,Mono Luce,1359,Slowking,Scizor,Skarmory,Chandelure,Amoonguss,Rotom-Wash,Skarmory,16,lose,,,,,,,,,,,,,,,,,,,,,,,,,0,0,75.66666666666667,81.66666666666667,97.83333333333333,88.33333333333334,89.49999999999999,60.16666666666667,65.0,80.0,140.0,40.0,70.0,70.0,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False
810779518,Beauty In Tragedy,1394,Tyranitar,Terrakion,Thundurus-Therian,Amoonguss,Slowbro,Excadrill,Thundurus-Therian,43,win,Crunch,Taunt,Stealth Rock,,Close Combat,Swords Dance,Protect,,Volt Switch,Thunderbolt,Focus Blast,,Giga Drain,Stun Spore,Spore,,Scald,,,,Rapid Spin,,,,0,0,98.16666666666666,110.5,84.99999999999999,91.16666666666667,82.5,69.66666666666667,79.0,105.0,70.0,145.0,80.0,101.0,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False
811055986,Le Fouge,1404,Tyranitar,Excadrill,Keldeo,Amoonguss,Landorus-Therian,Salamence,Amoonguss,28,lose,Pursuit,,,,Earthquake,,,,Hydro Pump,Secret Sword,,,Giga Drain,Stun Spore,Spore,,Gravity,Hidden Power,Earthquake,,,,,,1,0,99.83333333333331,117.66666666666667,83.33333333333333,95.66666666666667,82.5,79.66666666666666,114.0,85.0,70.0,85.0,80.0,30.0,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False
811254842,Moonscales 木,1385,Scizor,Magnezone,Landorus-Therian,Starmie,Dragonite,Garchomp,Garchomp,18,win,Bullet Punch,U-turn,,,,,,,Stone Edge,U-turn,,,Psyshock,Ice Beam,Hydro Pump,,Fire Punch,Extreme Speed,,,Stealth Rock,,,,0,0,81.33333333333333,114.0,96.66666666666666,95.0,86.66666666666667,85.5,108.0,130.0,95.0,80.0,85.0,102.0,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
811680913,CzarPokemon,1307,Politoed,Garchomp,Gyarados,Latios,Starmie,Ferrothorn,Latios,14,win,,,,,,,,,Waterfall,Dragon Dance,Substitute,,,,,,Thunder,,,,,,,,0,0,84.5,98.16666666666667,90.83333333333333,85.66666666666667,99.33333333333333,83.0,80.0,90.0,80.0,130.0,110.0,110.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
811820393,Kaiser Choulio,1370,Cloyster,Forretress,Ninetales,Charizard,Dragonite,Latios,Dragonite,16,lose,Shell Smash,Icicle Spear,,,,,,,Flamethrower,,,,Flamethrower,,,,Dragon Dance,Dragon Claw,,,Dragon Pulse,Energy Ball,,,0,0,74.5,94.83333333333333,107.99999999999999,94.16666666666667,83.33333333333333,83.33333333333333,91.0,134.0,95.0,100.0,100.0,80.0,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
813909228,Internal Cannon,1374,Politoed,Celebi,Garchomp,Jirachi,Mamoswine,Gyarados,Celebi,34,lose,Focus Blast,Hydro Pump,Hidden Power,,Swords Dance,Seed Bomb,Recover,,Earthquake,Dragon Claw,Swords Dance,,U-turn,Iron Head,,,Superpower,,,,Dragon Dance,Earthquake,Return,Waterfall,0,0,100.5,110.0,88.16666666666667,83.33333333333334,90.83333333333334,88.83333333333333,100.0,100.0,100.0,100.0,100.0,100.0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False
815279606,Shiny lugia x,1323,Politoed,Ferrothorn,Scizor,Starmie,Tornadus,Azumarill,Politoed,38,lose,,,,,,,,,,,,,,,,,,,,,,,,,0,0,78.83333333333333,89.83333333333333,90.16666666666667,78.99999999999999,90.16666666666666,71.83333333333333,90.0,75.0,75.0,90.0,100.0,70.0,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False
815396319,iChaf,1331,Tyranitar,Landorus-Therian,Garchomp,Latios,Jirachi,Keldeo-Resolute,Jirachi,19,lose,,,,,,,,,,,,,,,,,,,,,,,,,1,0,94.66666666666667,111.83333333333334,94.16666666666667,106.50000000000001,94.16666666666667,95.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False
815802656,Smurfer,1517,Staraptor,Dragonite,Excadrill,Tornadus,Kyurem-Black,Jirachi,Jirachi,19,lose,,,,,Draco Meteor,Earthquake,Outrage,,Rapid Spin,Iron Head,,,,,,,Outrage,,,,Thunder,Hidden Power,Stealth Rock,,0,0,98.33333333333333,129.0,82.5,90.83333333333334,80.83333333333334,95.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
818108138,Doom Desire 2.0,1321,Gothitelle,Magnezone,Skarmory,Kyurem-Black,Dragonite,Latias,Skarmory,11,win,Hidden Power,,,,,,,,Stealth Rock,Brave Bird,Spikes,,,,,,Dragon Dance,,,,Draco Meteor,,,,0,0,83.5,98.16666666666666,105.83333333333333,99.16666666666666,98.33333333333333,80.0,65.0,80.0,140.0,40.0,70.0,70.0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False
818723479,Papandreou,1443,Tyranitar,Rotom-Wash,Jirachi,Gliscor,Latios,Excadrill,Gliscor,26,win,Stealth Rock,,,,Pain Split,Will-O-Wisp,Volt Switch,,Thunder,Hidden Power,Iron Head,Substitute,Earthquake,Protect,Taunt,,Dragon Pulse,,,,,,,,0,0,85.83333333333333,103.16666666666666,96.99999999999999,87.5,92.83333333333333,90.00000000000001,75.0,95.0,125.0,45.0,75.0,95.0,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
818741557,Red (Fire Red),1304,Ninetales,Cresselia,Forretress,Infernape,Dragonite,Gothitelle,Forretress,20,lose,Flamethrower,Protect,,,Toxic,,,,Volt Switch,Stealth Rock,,,Close Combat,U-turn,,,,,,,Grass Knot,,,,0,0,84.16666666666667,88.16666666666666,99.33333333333331,85.83333333333333,95.16666666666667,79.66666666666666,75.0,90.0,140.0,60.0,60.0,40.0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
818926470,refsunpersons(...),1441,Politoed,Ferrothorn,Keldeo,Tentacruel,Scizor,Latias,Ferrothorn,55,lose,,,,,,,,,,,,,,,,,,,,,,,,,0,1,80.83333333333333,86.83333333333333,91.83333333333333,86.33333333333333,106.0,78.83333333333334,74.0,94.0,131.0,54.0,116.0,20.0,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False
818970648,Meloriver,1520,Tyranitar,Rotom-Wash,Landorus-Therian,Keldeo,Latios,Scizor,Landorus-Therian,20,lose,Pursuit,,,,Will-O-Wisp,Volt Switch,,,Hidden Power,,,,,,,,Surf,,,,Bug Bite,Swords Dance,,,1,0,80.0,106.0,96.16666666666666,103.16666666666669,94.5,86.83333333333333,89.0,145.0,90.0,105.0,80.0,91.0,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,True,False
819343746,Aquisz,1264,Volcarona,Starmie,Espeon,Garchomp,Heatran,Ninetales,Starmie,19,win,,,,,Thunderbolt,Ice Beam,Trick,,Calm Mind,,,,Earthquake,,,,Stealth Rock,,,,Flamethrower,Will-O-Wisp,Roar,,0,0,80.33333333333334,82.66666666666667,81.0,109.33333333333334,96.0,100.66666666666667,60.0,75.0,85.0,100.0,85.0,115.0,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False
822118866,s52,1429,Tyranitar,Keldeo,Breloom,Scizor,Garchomp,Latios,Latios,31,lose,,,,,Hydro Pump,Secret Sword,,,Spore,Mach Punch,Focus Punch,,Pursuit,U-turn,,,Outrage,Substitute,Swords Dance,,Draco Meteor,Surf,,,0,0,84.83333333333333,114.33333333333334,92.49999999999999,91.5,87.5,85.99999999999999,80.0,90.0,80.0,130.0,110.0,110.0,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False
822504654,test gyter,1379,Politoed,Latios,Tornadus,Excadrill,Ferrothorn,Keldeo,Politoed,24,lose,,,,,Dragon Pulse,Surf,Sleep Talk,,Hurricane,,,,Earthquake,,,,,,,,Hydro Pump,,,,0,0,87.33333333333333,96.83333333333334,84.33333333333333,96.33333333333333,93.5,84.5,90.0,75.0,75.0,90.0,100.0,70.0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False
